date,close,volume,future_return,label,ticker,executive,company
2025-05-08,434.84100341796875,23491300,0.036040542162290766,1,MSFT,Satya Nadella,Microsoft
2025-05-09,435.3967590332031,15324200,0.03732129929030332,1,MSFT,Satya Nadella,Microsoft
2025-05-12,445.8467712402344,22821900,0.023265809037909355,1,MSFT,Satya Nadella,Microsoft
2025-05-13,445.72772216796875,23618800,0.02197779400594539,1,MSFT,Satya Nadella,Microsoft
2025-05-14,449.4988098144531,19902800,0.0010175042366589798,1,MSFT,Satya Nadella,Microsoft
2025-05-15,450.5129089355469,21992300,0.0038179410715339307,1,MSFT,Satya Nadella,Microsoft
2025-05-16,451.6463317871094,23849800,-0.009003451254285012,0,MSFT,Satya Nadella,Microsoft
2025-05-19,456.2197570800781,21336500,0.003966310641444087,1,MSFT,Satya Nadella,Microsoft
2025-05-20,455.5238342285156,15441800,-0.0017679840794340039,0,MSFT,Satya Nadella,Microsoft
2025-05-21,449.9561767578125,19216900,0.013500663720235341,1,MSFT,Satya Nadella,Microsoft
2025-05-22,452.2329406738281,18025600,0.012091557672570509,1,MSFT,Satya Nadella,Microsoft
2025-05-23,447.5799560546875,16883500,0.026189495646482073,1,MSFT,Satya Nadella,Microsoft
2025-05-27,458.0292663574219,20974300,0.004949061887626133,1,MSFT,Satya Nadella,Microsoft
2025-05-28,454.7184753417969,17086300,0.01423388857140652,1,MSFT,Satya Nadella,Microsoft
2025-05-29,456.0308837890625,13974800,0.019621473818895792,1,MSFT,Satya Nadella,Microsoft
2025-05-30,457.7011413574219,34770500,0.021765639853070597,1,MSFT,Satya Nadella,Microsoft
2025-06-02,459.3018493652344,16626500,0.023334923323980097,1,MSFT,Satya Nadella,Microsoft
2025-06-03,460.29608154296875,15743800,0.017171803294600496,1,MSFT,Satya Nadella,Microsoft
2025-06-04,461.1908874511719,14162700,0.018863107760610676,1,MSFT,Satya Nadella,Microsoft
2025-06-05,464.9788818359375,20131700,0.023926605369710013,1,MSFT,Satya Nadella,Microsoft
2025-06-06,467.6632995605469,15285600,0.009736765395766787,1,MSFT,Satya Nadella,Microsoft
2025-06-09,470.0196228027344,16469900,0.01351664498818727,1,MSFT,Satya Nadella,Microsoft
2025-06-10,468.2001953125,15375900,0.015119296174471306,1,MSFT,Satya Nadella,Microsoft
2025-06-11,469.890380859375,16399200,0.016122820471654635,1,MSFT,Satya Nadella,Microsoft
2025-06-12,476.104248046875,18950600,-0.003069742267539022,0,MSFT,Satya Nadella,Microsoft
2025-06-13,472.2168273925781,16814500,0.02324410458819508,1,MSFT,Satya Nadella,Microsoft
2025-06-16,476.3727111816406,15626100,0.02289506816271157,1,MSFT,Satya Nadella,Microsoft
2025-06-17,475.279052734375,15414100,0.029767347307785363,1,MSFT,Satya Nadella,Microsoft
2025-06-18,477.4663391113281,17526500,0.03583629843425159,1,MSFT,Satya Nadella,Microsoft
2025-06-20,474.6427307128906,37576200,0.03883536220094614,1,MSFT,Satya Nadella,Microsoft
2025-06-23,483.1930847167969,24864000,0.023477397689965644,1,MSFT,Satya Nadella,Microsoft
2025-06-24,487.279296875,22305600,0.003958372580535259,1,MSFT,Satya Nadella,Microsoft
2025-06-25,489.4268493652344,17495100,-0.0023970011857804368,0,MSFT,Satya Nadella,Microsoft
2025-06-26,494.57696533203125,21578900,0.0027942223449180068,1,MSFT,Satya Nadella,Microsoft
2025-06-27,493.0756530761719,34539200,0.003589195414549254,1,MSFT,Satya Nadella,Microsoft
2025-06-30,494.5372009277344,28369000,-0.0015882757137536915,0,MSFT,Satya Nadella,Microsoft
