Price,Close,High,Low,Open,Volume,future_return,label,ticker,executive,company
Ticker,CRM,CRM,CRM,CRM,CRM,,,,,
Date,,,,,,,,,,
2021-07-15,234.72799682617188,239.12457423796198,232.98912999465952,238.32430021280223,7912600,0.04503737664899753,1,CRM,Marc Benioff,Salesforce
2021-07-16,235.56777954101562,237.98838077906348,234.91571391391813,235.43935036668682,7288100,0.04118616390414149,1,CRM,Marc Benioff,Salesforce
2021-07-19,234.69837951660156,235.63697240834563,231.49726804911484,233.6708555551584,8843000,0.04230679635838391,1,CRM,Marc Benioff,Salesforce
2021-07-20,237.22763061523438,240.26076935097288,233.4337310254907,235.83455316293856,8487000,0.01416014073499947,1,CRM,Marc Benioff,Salesforce
2021-07-21,239.20362854003906,240.06317993535004,235.40972884449454,238.54167326052612,15323100,0.007641079940999393,1,CRM,Marc Benioff,Salesforce
2021-07-22,245.29953002929688,245.71448634459406,240.4188296781674,240.57691258178983,7868700,-0.017077497752854418,0,CRM,Marc Benioff,Salesforce
2021-07-23,245.26991271972656,247.5521801903371,243.7187523596844,246.99890505511235,5877300,-0.025458241313663567,0,CRM,Marc Benioff,Salesforce
2021-07-26,244.62771606445312,245.49714193916523,242.8690851062824,245.22050437780914,3960700,-0.027221377449316433,0,CRM,Marc Benioff,Salesforce
2021-07-27,240.58680725097656,245.15135725260447,238.29466525902373,244.24240309410447,6352500,-0.00977364444450364,0,CRM,Marc Benioff,Salesforce
2021-07-28,241.03140258789062,243.12594834339433,240.08292022041556,240.8930838130105,4100200,0.0008608380959664184,1,CRM,Marc Benioff,Salesforce
2021-07-29,241.1104278564453,243.2049886779271,240.5670423633838,240.5670423633838,3271100,0.026716977779139117,1,CRM,Marc Benioff,Salesforce
2021-07-30,239.02577209472656,241.30805463074765,238.7293854704793,240.08293463993093,3748400,0.03579549375468926,1,CRM,Marc Benioff,Salesforce
2021-08-02,237.96861267089844,239.55928613545788,236.01238567105293,239.40120322672277,3525700,0.035124273901637464,1,CRM,Marc Benioff,Salesforce
2021-08-03,238.2353973388672,240.13234718918085,236.170474960502,238.48239625284995,3077900,0.009372449040046449,1,CRM,Marc Benioff,Salesforce
2021-08-04,241.2388916015625,241.71312528364203,236.79291125857253,238.71949972541145,4121600,-0.007740499709294824,0,CRM,Marc Benioff,Salesforce
2021-08-05,247.5521697998047,247.88808467843222,240.61643661579868,241.7427509725504,5235200,-0.008660604420270028,0,CRM,Marc Benioff,Salesforce
2021-08-06,247.58181762695312,249.05393652101418,246.22826845815078,246.23814298708206,4045400,0.003870877004758306,1,CRM,Marc Benioff,Salesforce
2021-08-09,246.32708740234375,249.38986493051226,244.8747325630355,248.4018692616287,3312200,-0.0004814383584215661,0,CRM,Marc Benioff,Salesforce
2021-08-10,240.46824645996094,248.23389241371925,240.12244197262066,247.8584492646774,4430600,0.0147911138591134,1,CRM,Marc Benioff,Salesforce
2021-08-11,239.37158203125,243.19512032711344,237.2177587761424,241.73289100366344,3999200,0.03689941823581848,1,CRM,Marc Benioff,Salesforce
2021-08-12,245.40821838378906,245.4477315732141,239.0257603851055,239.58892509481993,4467400,0.018841361971061128,1,CRM,Marc Benioff,Salesforce
2021-08-13,248.54017639160156,250.7236533506647,245.8824657548966,248.68838478035116,5986400,0.018166688553503556,1,CRM,Marc Benioff,Salesforce
2021-08-16,246.20849609375,247.98689115701117,241.53528121064898,247.1668530146292,4047500,0.04542549604846946,1,CRM,Marc Benioff,Salesforce
2021-08-17,244.02503967285156,246.2085015154686,242.98764127347013,245.27978323555794,3472600,0.05129747364768007,1,CRM,Marc Benioff,Salesforce
2021-08-18,248.20425415039062,253.7172562943626,244.7462695739031,245.0229071339728,8306700,0.038333208125700756,1,CRM,Marc Benioff,Salesforce
2021-08-19,250.03204345703125,252.37358810864382,245.39834187128412,246.1788517299497,6600800,0.05816564039033083,1,CRM,Marc Benioff,Salesforce
2021-08-20,253.05532836914062,254.77443113619177,249.57757949143326,249.96289718842235,5510700,0.04060446807491983,1,CRM,Marc Benioff,Salesforce
2021-08-23,257.39263916015625,258.71654983273237,253.4900740804791,253.91490501210126,7603900,0.01708132159357059,1,CRM,Marc Benioff,Salesforce
2021-08-24,256.54290771484375,259.3488112353954,255.95010440177418,258.77578712853983,6685200,0.021605210697851804,1,CRM,Marc Benioff,Salesforce
2021-08-25,257.7187194824219,258.75610304824284,255.64392219953993,257.7285789379245,9701000,0.028636955653968354,1,CRM,Marc Benioff,Salesforce
2021-08-26,264.5753173828125,271.91611654491805,264.15045641252004,266.56116778990736,18987000,-0.01359266236381731,0,CRM,Marc Benioff,Salesforce
2021-08-27,263.33050537109375,267.6579315692755,262.2437040186129,264.6445264487042,7992500,0.002063203587422327,1,CRM,Marc Benioff,Salesforce
2021-08-30,261.78924560546875,264.36790014401686,261.571885325683,262.61915845067637,5730000,0.0009054230961576347,1,CRM,Marc Benioff,Salesforce
2021-08-31,262.0855712890625,263.56756462873625,259.5464456153575,261.59157350917127,5901500,-0.009989729879529856,0,CRM,Marc Benioff,Salesforce
2021-09-01,265.0989990234375,269.97969992774136,262.4017600548798,263.0735898579964,7189000,-0.02825010556290006,0,CRM,Marc Benioff,Salesforce
2021-09-02,260.9790344238281,266.02770767097337,260.7518147302542,265.77081916390733,4498300,-0.026310721265479706,0,CRM,Marc Benioff,Salesforce
